id,author,author-aux,author-orcid,booktitle,cdate,cdrom,cite,cite-label,crossref,editor,editor-orcid,ee,ee-type,i,journal,key,mdate,month,note,note-type,number,pages,publisher,publtype,sub,sup,title,title-bibtex,tt,url,volume,year
28509,Bert Gordijn|David Wright 0003|Declan O'Sullivan|Karsten Weber|Philip Brey|Rowena Rodrigues|Wessel Reijers,,0000-0003-2505-1587,,,,,,,,,https://doi.org/10.1007/s11948-017-9961-8|https://www.wikidata.org/entity/Q47698054,,,Sci. Eng. Ethics,journals/see/ReijersWBWROG18,2020-09-07,,,,5,1437-1481,,,,,"Methods for Practising Ethics in Research and Innovation: A Literature Review, Critical Analysis and Recommendations.",,,db/journals/see/see24.html#ReijersWBWROG18,24,2018.0
28510,Alex A. Karner,,,,,,,,,,,https://doi.org/10.1007/s11948-009-9193-7|https://www.wikidata.org/entity/Q49773491,,,Sci. Eng. Ethics,journals/see/Karner10,2020-07-09,,,,2,415-417,,,,,"Daniel A. Vallero, P. Aarne Vesilind, Socially Responsible Engineering: Justice in Risk Management.",,,db/journals/see/see16.html#Karner10,16,2010.0
28511,Jessica Morley|Luciano Floridi,,0000-0001-5221-4770,,,,,,,,,https://doi.org/10.1007/s11948-019-00115-1|https://www.wikidata.org/entity/Q95503839,,,Sci. Eng. Ethics,journals/see/MorleyF20,2020-08-13,,,,3,1159-1183,,,,,The Limits of Empowerment: How to Reframe the Role of mHealth Tools in the Healthcare Ecosystem.,,,db/journals/see/see26.html#MorleyF20,26,2020.0
28512,Camille Nebeker|Cinnamon Bloss|John Harlow|Michelle Takemoto|Nadir Weibel|Rasheed Al Kotob|Rubi Linares-Orozco|Vincent Chan,,0000-0003-1315-8387,,,,,,,,,https://doi.org/10.1007/s11948-019-00086-3|https://www.wikidata.org/entity/Q91374260,,,Sci. Eng. Ethics,journals/see/HarlowWKCBLTN20,2020-10-26,,,,1,183-203,,,,,Using Participatory Design to Inform the Connected and Open Research Ethics (CORE) Commons.,,,db/journals/see/see26.html#HarlowWKCBLTN20,26,2020.0
28513,Glenn Borchardt|Mehdi Dadkhah|Mohammad Lagzian,,0000-0001-7964-4762,,,,,,,,,https://doi.org/10.1007/s11948-016-9849-z|https://www.wikidata.org/entity/Q38790961,,,Sci. Eng. Ethics,journals/see/DadkhahBL17,2020-10-26,,,,4,1227-1231,,,,,Do You Ignore Information Security in Your Journal Website?,,,db/journals/see/see23.html#DadkhahBL17,23,2017.0
28514,Alison Kretser|Andrea Grantham|Catherine Woteki|Chavonda Jacobs-Young|David B. Allison|Delia Murphy|Dorothea Vafiadis|Jessica M. Wyndham|Johanna Dwyer|Kathryn J. Boor|Linda J. Harris|Rachelle Hollander|Rickey Y. Yada|Sarah M. Rovito|Stefano Bertuzzi|Todd Abraham,,0000-0001-6217-6835|0000-0002-1911-752X|0000-0002-4184-1776|0000-0003-3449-0434,,,,,,,,,https://doi.org/10.1007/s11948-019-00094-3|https://www.wikidata.org/entity/Q64097888,oa,,Sci. Eng. Ethics,journals/see/KretserMBAABDGH19,2020-10-26,,,,2,327-355,,,,,Scientific Integrity Principles and Best Practices: Recommendations from a Scientific Integrity Consortium.,,,db/journals/see/see25.html#KretserMBAABDGH19,25,2019.0
28515,Heidrun Åm|Knut H. Sørensen|Maria Bårdsen Hesjedal|Roger Strand,,0000-0001-6159-1586|0000-0003-0829-3496|0000-0003-0982-1262,,,,,,,,,https://doi.org/10.1007/s11948-020-00208-2|https://www.wikidata.org/entity/Q90374414,,,Sci. Eng. Ethics,journals/see/HesjedalASS20,2020-08-13,,,,3,1633-1653,,,,,Transforming Scientists' Understanding of Science-Society Relations. Stimulating Double-Loop Learning when Teaching RRI.,,,db/journals/see/see26.html#HesjedalASS20,26,2020.0
28516,David B. Resnik|Susan A. Elmore,,,,,,,,,,,https://doi.org/10.1007/s11948-015-9625-5|https://www.wikidata.org/entity/Q38336925,,,Sci. Eng. Ethics,journals/see/ResnikE16,2020-07-09,,,,1,169-188,,,,,"Ensuring the Quality, Fairness, and Integrity of Journal Peer Review: A Possible Role of Editors.",,,db/journals/see/see22.html#ResnikE16,22,2016.0
28517,Eric M. Meslin|Leonidas G. Koniaris|Mary I. Coombs|Teresa A. Zimmers,,0000-0001-7872-0540,,,,,,,,,https://doi.org/10.1007/s11948-015-9688-3|https://www.wikidata.org/entity/Q38558093,,,Sci. Eng. Ethics,journals/see/KoniarisCMZ16,2020-07-09,,,,4,1051-1061,,,,,Protecting Ideas: Ethical and Legal Considerations When a Grant's Principal Investigator Changes.,,,db/journals/see/see22.html#KoniarisCMZ16,22,2016.0
28518,James A. Blumenthal|Kenneth H. Funk II|Wei-Tau Lee,,,,,,,,,,,https://doi.org/10.1007/s11948-013-9469-9|https://www.wikidata.org/entity/Q48166015,,,Sci. Eng. Ethics,journals/see/LeeBF14,2020-07-09,,,,2,551-569,,,,,A Buddhist Perspective on Industrial Engineering and the Design of Work.,,,db/journals/see/see20.html#LeeBF14,20,2014.0
28519,Catherine D'Ignazio|Don Blair|Hagit Keysar|Pablo Rey-Mazón|Shannon Dosemagen,,,,,,,,,,,https://doi.org/10.1007/s11948-018-0059-8|https://www.wikidata.org/entity/Q56396271,,,Sci. Eng. Ethics,journals/see/Rey-MazonKDDB18,2020-07-09,,,,3,971-997,,,,,Public Lab: Community-Based Approaches to Urban and Environmental Health and Justice.,,,db/journals/see/see24.html#Rey-MazonKDDB18,24,2018.0
28520,Grant Fore|Justin L. Hess,,0000-0002-1210-9535|0000-0002-5432-0726,,,,,,,,,https://doi.org/10.1007/s11948-017-9910-6|https://www.wikidata.org/entity/Q39237008,,,Sci. Eng. Ethics,journals/see/HessF18,2020-07-09,,,,2,551-583,,,,,A Systematic Literature Review of US Engineering Ethics Interventions.,,,db/journals/see/see24.html#HessF18,24,2018.0
28521,Brent D. Mittelstadt 0002|Corinne Cath|Luciano Floridi|Mariarosaria Taddeo|Sandra Wachter,,0000-0002-5444-2280,,,,,,,,,https://doi.org/10.1007/s11948-017-9901-7|https://www.wikidata.org/entity/Q36326334,,,Sci. Eng. Ethics,journals/see/CathWMTF18,2020-07-09,,,,2,505-528,,,,,"Artificial Intelligence and the 'Good Society': the US, EU, and UK approach.",,,db/journals/see/see24.html#CathWMTF18,24,2018.0
28522,Hossein Yahaghi|Javad Yahaghi|Shahryar Sorooshian,,0000-0001-8911-1820,,,,,,,,,https://doi.org/10.1007/s11948-016-9795-9|https://www.wikidata.org/entity/Q47713171,,,Sci. Eng. Ethics,journals/see/YahaghiSY17a,2020-07-09,,,,3,945-946,,,,,Viva Delay.,,,db/journals/see/see23.html#YahaghiSY17a,23,2017.0
28523,Gerd Michelsen,,,,,,,,,,,https://doi.org/10.1007/s11948-013-9489-5|https://www.wikidata.org/entity/Q45803716,,,Sci. Eng. Ethics,journals/see/Michelsen13,2020-07-09,,,,4,1505-1511,,,,,"Sustainable Development as a Challenge for Undergraduate Students: The Module ""Science Bears Responsibility"" in the Leuphana Bachelor's Programme - Commentary on ""A Case Study of Teaching Social Responsibility to Doctoral Students in the Climate Sciences"".",,,db/journals/see/see19.html#Michelsen13,19,2013.0
28524,Evan Selinger|Jathan Sadowski|Kyle Powys Whyte|Susan G. Spierre|Thomas P. Seager,,,,,,,,,,,https://doi.org/10.1007/s11948-012-9385-4|https://www.wikidata.org/entity/Q44718960,,,Sci. Eng. Ethics,journals/see/SadowskiSSSW13,2020-07-09,,,,3,1323-1339,,,,,"An Experiential, Game-Theoretic Pedagogy for Sustainability Ethics.",,,db/journals/see/see19.html#SadowskiSSSW13,19,2013.0
28525,Auke J. K. Pols,,,,,,,,,,,https://doi.org/10.1007/s11948-016-9811-0|https://www.wikidata.org/entity/Q33840911,oa,,Sci. Eng. Ethics,journals/see/Pols17,2020-07-09,,,,3,723-742,,,,,May Stakeholders be Involved in Design Without Informed Consent? The Case of Hidden Design.,,,db/journals/see/see23.html#Pols17,23,2017.0
28526,Carl Mitcham|Gary Lee Downey|Juan C. Lucena,,0000-0003-4199-5940,,,,,,,,,https://doi.org/10.1007/s11948-007-9040-7|https://www.wikidata.org/entity/Q44933940,,,Sci. Eng. Ethics,journals/see/DowneyLM07,2020-07-09,,,,4,463-487,,,,,Engineering Ethics and Identity: Emerging Initiatives in Comparative Perspective.,,,db/journals/see/see13.html#DowneyLM07,13,2007.0
28527,Hans Peter Graf,,,,,,,,,,,https://doi.org/10.1007/s11948-011-9299-6|https://www.wikidata.org/entity/Q39720840,,,Sci. Eng. Ethics,journals/see/Graf13,2020-07-09,,,,2,341-354,,,,,"Are the Votes of Ethics Committees in Germany for the Protection of Clinical Study Trial Subjects ""Sovereign Acts?"".",,,db/journals/see/see19.html#Graf13,19,2013.0
28528,Miguel Roig|Sonia Maria Ramos de Vasconcelos,,,,,,,,,,,https://doi.org/10.1007/s11948-014-9599-8|https://www.wikidata.org/entity/Q38262371,,,Sci. Eng. Ethics,journals/see/VasconcelosR15,2020-07-09,,,,5,1367-1378,,,,,Prior Publication and Redundancy in Contemporary Science: Are Authors and Editors at the Crossroads?,,,db/journals/see/see21.html#VasconcelosR15,21,2015.0
28529,Chijs van Nieuwenhuizen|David Buitenweg|Ilja L. Bongers|Ivo Maathuis|Maartje G. H. Niezen,,0000-0002-2817-4163,,,,,,,,,https://doi.org/10.1007/s11948-019-00142-y|https://www.wikidata.org/entity/Q90622725,,,Sci. Eng. Ethics,journals/see/MaathuisNBBN20,2020-07-22,,,,2,871-898,,,,,Exploring Human Values in the Design of a Web-Based QoL-Instrument for People with Mental Health Problems: A Value Sensitive Design Approach.,,,db/journals/see/see26.html#MaathuisNBBN20,26,2020.0
28530,Eran Klein,,,,,,,,,,,https://doi.org/10.1007/s11948-015-9712-7|https://www.wikidata.org/entity/Q51673886,,,Sci. Eng. Ethics,journals/see/Klein16,2020-07-09,,,,5,1299-1317,,,,,Informed Consent in Implantable BCI Research: Identifying Risks and Exploring Meaning.,,,db/journals/see/see22.html#Klein16,22,2016.0
28531,Frida Simonstein,,,,,,,,,,,https://doi.org/10.1007/s11948-017-9875-5|https://www.wikidata.org/entity/Q38762366,,,Sci. Eng. Ethics,journals/see/Simonstein19,2020-07-09,,,,4,1007-1016,,,,,"Gene Editing, Enhancing and Women's Role.",,,db/journals/see/see25.html#Simonstein19,25,2019.0
28532,Gary Santillanes|Ryan Marshall Felder,,,,,,,,,,,https://doi.org/10.1007/s11948-014-9573-5|https://www.wikidata.org/entity/Q47591655,,,Sci. Eng. Ethics,journals/see/SantillanesF15,2020-07-09,,,,4,967-977,,,,,Software Piracy in Research: A Moral Analysis.,,,db/journals/see/see21.html#SantillanesF15,21,2015.0
28533,Douglas Walton,,,,,,,,,,,https://doi.org/10.1007/s11948-016-9861-3|https://www.wikidata.org/entity/Q47601355,,,Sci. Eng. Ethics,journals/see/Walton17,2020-07-09,,,,6,1507-1528,,,,,The Slippery Slope Argument in the Ethical Debate on Genetic Engineering of Humans.,,,db/journals/see/see23.html#Walton17,23,2017.0
28534,Glen Miller,,0000-0002-5104-6303,,,,,,,,,https://doi.org/10.1007/s11948-015-9727-0,,,Sci. Eng. Ethics,journals/see/Miller15,2020-10-26,,,,6,1691-1697,,,,,"Looking Back, Looking Forward: Review of A. Briggle, P. Brey and E. Spence (eds.): The Good Life in a Technological Age - Routledge, New York, 2012, 358 pp, ISBN: 978-0-415-89126-4.",,,db/journals/see/see21.html#Miller15,21,2015.0
28535,Dalal M. Al Tamimi|Magdy A. Kharoshah|Mohammed Madadin|Ritesh G. Menezes|Savita Lasrado|Vijaya Marakala,,0000-0002-4360-044X|0000-0002-8594-5868,,,,,,,,,https://doi.org/10.1007/s11948-015-9742-1|https://www.wikidata.org/entity/Q86913364,,,Sci. Eng. Ethics,journals/see/MenezesKMMLT16,2020-07-09,,,,6,1843-1847,,,,,Authorship: Few Myths and Misconceptions.,,,db/journals/see/see22.html#MenezesKMMLT16,22,2016.0
28536,Brian P. Coppola|Huai Sun|India C. Plough,,0000-0001-7226-0942,,,,,,,,,https://doi.org/10.1007/s11948-019-00088-1|https://www.wikidata.org/entity/Q91374990,,,Sci. Eng. Ethics,journals/see/CoppolaPS19,2020-07-09,,,,4,1261-1269,,,,,Purple Dragons and Yellow Toadstools a Versatile Exercise for Introducing Students to Negotiated Consensus.,,,db/journals/see/see25.html#CoppolaPS19,25,2019.0
28537,Matthew Benjamin Reisman,,,,,,,,,,,https://doi.org/10.1007/s11948-011-9267-1,,,Sci. Eng. Ethics,journals/see/Reisman12,2020-07-09,,,,2,419-422,,,,,"Kristin Shrader-Frechette: Taking Action, Saving Lives: Our Duties to Protect Environmental and Public Health - Oxford University Press, New York, NY, 2007, 299 pp, $29.99 (USD) Hardback, ISBN 978-0-19532546-1.",,,db/journals/see/see18.html#Reisman12,18,2012.0
28538,Aceil Al-Khatib|Jaime A. Teixeira da Silva,,0000-0001-8126-6852,,,,,,,,,https://doi.org/10.1007/s11948-016-9808-8|https://www.wikidata.org/entity/Q48170168,,,Sci. Eng. Ethics,journals/see/Al-KhatibS17,2020-07-09,,,,3,947-949,,,,,What Rights Do Authors Have?,,,db/journals/see/see23.html#Al-KhatibS17,23,2017.0
28539,Mathieu Bouville,,,,,,,,,,,https://doi.org/10.1007/s11948-007-9032-7|https://www.wikidata.org/entity/Q47735482,,,Sci. Eng. Ethics,journals/see/Bouville08,2020-07-09,,,,1,51-63,,,,,Is Diversity Good? Six Possible Conceptions of Diversity and Six Possible Answers.,,,db/journals/see/see14.html#Bouville08,14,2008.0
28540,Manjur S. Kolhar,,,,,,,,,,,https://doi.org/10.1007/s11948-017-9959-2|https://www.wikidata.org/entity/Q42697699,,,Sci. Eng. Ethics,journals/see/Kolhar18,2020-07-09,,,,5,1577-1588,,,,,E-commerce Review System to Detect False Reviews.,,,db/journals/see/see24.html#Kolhar18,24,2018.0
28541,Alain Braillon,,0000-0001-5735-9530,,,,,,,,,https://doi.org/10.1007/s11948-020-00204-6|https://www.wikidata.org/entity/Q89871619,,,Sci. Eng. Ethics,journals/see/Braillon20,2020-08-13,,,,3,1885-1886,,,,,"US Common Rule and Informed Consent for Clinical Trials: ""Promises only Bind Those Who Believe in Them"".",,,db/journals/see/see26.html#Braillon20,26,2020.0
28542,J. Fdez-Valdivia|Jose A. García 0001|Rosa Rodriguez-Sánchez,,0000-0001-7742-7270|0000-0001-7886-9329,,,,,,,,,https://doi.org/10.1007/s11948-017-9998-8|https://www.wikidata.org/entity/Q47401891,,,Sci. Eng. Ethics,journals/see/GarciaRF19,2020-07-09,,,,1,265-283,,,,,The Game Between a Biased Reviewer and His Editor.,,,db/journals/see/see25.html#GarciaRF19,25,2019.0
28543,Benedicte Wilson|Erika Palmer,,0000-0002-6357-5130,,,,,,,,,https://doi.org/10.1007/s11948-017-9923-1|https://www.wikidata.org/entity/Q47755135,,,Sci. Eng. Ethics,journals/see/PalmerW18,2020-07-09,,,,2,419-439,,,,,Models with Men and Women: Representing Gender in Dynamic Modeling of Social Systems.,,,db/journals/see/see24.html#PalmerW18,24,2018.0
28544,Barbara K. Redman,,0000-0001-5119-9898,,,,,,,,,https://doi.org/10.1007/s11948-018-0027-3|https://www.wikidata.org/entity/Q48100656,,,Sci. Eng. Ethics,journals/see/Redman19,2020-07-09,,,,2,621-629,,,,,Correctable Myths About Research Misconduct in the Biomedical Sciences.,,,db/journals/see/see25.html#Redman19,25,2019.0
28545,Qin Zhu|Roel Snieder,,0000-0002-6673-1901|0000-0003-1445-0857,,,,,,,,,https://doi.org/10.1007/s11948-020-00216-2|https://www.wikidata.org/entity/Q92005430,,,Sci. Eng. Ethics,journals/see/SniederZ20,2020-10-11,,,,4,2235-2254,,,,,Connecting to the Heart: Teaching Value-Based Professional Ethics.,,,db/journals/see/see26.html#SniederZ20,26,2020.0
28546,Somsri Wiwanitkit|Viroj Wiwanitkit,,,,,,,,,,,https://doi.org/10.1007/s11948-013-9472-1|https://www.wikidata.org/entity/Q48163191,oa,,Sci. Eng. Ethics,journals/see/WiwanitkitW14,2020-07-09,,,,2,615,,,,,"Definition of Research Misconduct: Problem on ""Definition"" or ""User""?",,,db/journals/see/see20.html#WiwanitkitW14,20,2014.0
28547,Khaled Moustafa,,0000-0002-0819-9064,,,,,,,,,https://doi.org/10.1007/s11948-017-9879-1|https://www.wikidata.org/entity/Q50914975,,,Sci. Eng. Ethics,journals/see/Moustafa18,2020-07-09,,,,2,815-816,,,,,Publishers: Save Authors' Time.,,,db/journals/see/see24.html#Moustafa18,24,2018.0
28548,Behnam Taebi|William E. Kastenberg,,,,,,,,,,,https://doi.org/10.1007/s11948-016-9809-7|https://www.wikidata.org/entity/Q30390488,oa,,Sci. Eng. Ethics,journals/see/TaebiK19,2020-07-09,,,,6,1763-1770,,,,,Teaching Engineering Ethics to PhD Students: A Berkeley-Delft Initiative.,,,db/journals/see/see25.html#TaebiK19,25,2019.0
28549,Dena Plemmons,,,,,,,,,,,https://doi.org/10.1007/s11948-011-9271-5|https://www.wikidata.org/entity/Q47303058,,,Sci. Eng. Ethics,journals/see/Plemmons11,2020-07-09,,,,2,389-398,,,,,A Broader Discussion of Authorship.,,,db/journals/see/see17.html#Plemmons11,17,2011.0
28550,Emily Bell,,,,,,,,,,,https://doi.org/10.1007/s11948-014-9545-9|https://www.wikidata.org/entity/Q48078938,,,Sci. Eng. Ethics,journals/see/Bell15,2020-07-09,,,,2,461-469,,,,,A Room with a View of Integrity and Professionalism: Personal Reflections on Teaching Responsible Conduct of Research in the Neurosciences.,,,db/journals/see/see21.html#Bell15,21,2015.0
28551,Mary E. Sunderland|Rahul Uday Nayak,,,,,,,,,,,https://doi.org/10.1007/s11948-014-9567-3|https://www.wikidata.org/entity/Q46284684,,,Sci. Eng. Ethics,journals/see/SunderlandN15,2020-07-09,,,,4,1019-1031,,,,,Reengineering Biomedical Translational Research with Engineering Ethics.,,,db/journals/see/see21.html#SunderlandN15,21,2015.0
28552,Angel Peiró-Signes|María-del-Val Segarra-Oña|Roberto Cervelló-Royo,,0000-0001-9674-9056|0000-0002-1549-6972|0000-0002-8304-4177,,,,,,,,,https://doi.org/10.1007/s11948-014-9620-2|https://www.wikidata.org/entity/Q41681688,,,Sci. Eng. Ethics,journals/see/Segarra-OnaPC15,2020-07-09,,,,6,1469-1484,,,,,A Framework to Move Forward on the Path to Eco-innovation in the Construction Industry: Implications to Improve Firms' Sustainable Orientation.,,,db/journals/see/see21.html#Segarra-OnaPC15,21,2015.0
28553,Shahryar Sorooshian,,,,,,,,,,,https://doi.org/10.1007/s11948-016-9788-8|https://www.wikidata.org/entity/Q87782983,,,Sci. Eng. Ethics,journals/see/Sorooshian17b,2020-07-09,,,,6,1805-1806,,,,,Conference Wolves in Sheep's Clothing.,,,db/journals/see/see23.html#Sorooshian17b,23,2017.0
28554,Daming Zhang|Qinghui Suo|Yang Liu,,0000-0003-2064-2687,,,,,,,,,https://doi.org/10.1007/s11948-016-9837-3|https://www.wikidata.org/entity/Q50115633,,,Sci. Eng. Ethics,journals/see/SuoLZ17,2020-07-09,,,,4,1233-1235,,,,,Why Tu Youyou Makes Less Money Than Zhang Ziyi?,,,db/journals/see/see23.html#SuoLZ17,23,2017.0
28555,Peter Kroes,,,,,,,,,,,https://doi.org/10.1007/s11948-015-9634-4|https://www.wikidata.org/entity/Q37017586,oa,,Sci. Eng. Ethics,journals/see/Kroes16,2020-07-09,,,,3,633-645,,,,,Experiments on Socio-Technical Systems: The Problem of Control.,,,db/journals/see/see22.html#Kroes16,22,2016.0
28556,Kelly Laas|Michael Davis,,0000-0002-6646-6255,,,,,,,,,https://doi.org/10.1007/s11948-013-9480-1|https://www.wikidata.org/entity/Q48146403,,,Sci. Eng. Ethics,journals/see/DavisL14,2020-10-26,,,,4,963-983,,,,,"""Broader Impacts"" or ""Responsible Research and Innovation""? A Comparison of Two Criteria for Funding Research in Science and Engineering.",,,db/journals/see/see20.html#DavisL14,20,2014.0
28557,Jason Borenstein,,,,,,,,,,,https://doi.org/10.1007/s11948-011-9272-4|https://www.wikidata.org/entity/Q37867987,,,Sci. Eng. Ethics,journals/see/Borenstein11,2020-07-09,,,,2,355-364,,,,,Responsible Authorship in Engineering Fields: An Overview of Current Ethical Challenges.,,,db/journals/see/see17.html#Borenstein11,17,2011.0
28558,Elizabeth A. Boyd|Lisa A. Bero,,0000-0003-1893-6651,,,,,,,,,https://doi.org/10.1007/s11948-007-9041-6|https://www.wikidata.org/entity/Q45948533,,,Sci. Eng. Ethics,journals/see/BoydB07,2020-07-09,,,,4,415-435,,,,,Defining Financial Conflicts and Managing Research Relationships: An Analysis of University Conflict of Interest Committee Decisions.,,,db/journals/see/see13.html#BoydB07,13,2007.0
28559,Philip J. Langlais,,,,,,,,,,,https://doi.org/10.1007/s11948-012-9371-x|https://www.wikidata.org/entity/Q48434104,,,Sci. Eng. Ethics,journals/see/Langlais12,2020-07-09,,,,3,551-555,,,,,"Ethical Decision Making in the Conduct of Research: Role of Individual, Contextual and Organizational Factors - Commentary on ""Science, Human Nature, and a New Paradigm for Ethics Education"".",,,db/journals/see/see18.html#Langlais12,18,2012.0
28560,Aimee van Wynsberghe,,,,,,,,,,,https://doi.org/10.1007/s11948-011-9343-6|https://www.wikidata.org/entity/Q39668490,oa,,Sci. Eng. Ethics,journals/see/Wynsberghe13,2020-07-09,,,,2,407-433,,,,,Designing Robots for Care: Care Centered Value-Sensitive Design.,,,db/journals/see/see19.html#Wynsberghe13,19,2013.0
28561,Emma Keuleyan,,0000-0003-2641-6453,,,,,,,,,https://doi.org/10.1007/s11948-008-9064-7|https://www.wikidata.org/entity/Q30228972,,,Sci. Eng. Ethics,journals/see/Keuleyan10,2020-07-09,,,,1,43-58,,,,,Liberty to Decide on Dual Use Biomedical Research: An Acknowledged Necessity.,,,db/journals/see/see16.html#Keuleyan10,16,2010.0
28562,Kewal Krishan|Tanuj Kanchan,,0000-0001-5321-0958|0000-0003-0346-1075,,,,,,,,,https://doi.org/10.1007/s11948-018-0047-z|https://www.wikidata.org/entity/Q53836374,,,Sci. Eng. Ethics,journals/see/KrishanK19,2020-07-09,,,,4,1259-1260,,,,,Open Centres for Journalology in Universities and Institutions.,,,db/journals/see/see25.html#KrishanK19,25,2019.0
28563,Andrea Di Cencio|Lhassan M'Barki|Mohamed Abioui|Mohamed Dades|Mohammed Benssaou,,0000-0002-6331-1442,,,,,,,,,https://doi.org/10.1007/s11948-019-00126-y,,,Sci. Eng. Ethics,journals/see/AbiouiMBCD19,2020-10-26,,,,5,1589-1595,,,,,"Rogelio Daniel Acevedo and Jesús Martínez Frías (eds.): Geoethics in Latin America - The Latin American Studies Book Series, Springer, 2018, 205 pp, ISBN: 978-3-319-75372-0.",,,db/journals/see/see25.html#AbiouiMBCD19,25,2019.0
