id,author,author-aux,author-orcid,booktitle,cdate,cdrom,cite,cite-label,crossref,editor,editor-orcid,ee,ee-type,i,journal,key,mdate,month,note,note-type,number,pages,publisher,publtype,sub,sup,title,title-bibtex,tt,url,volume,year
31811,Marc Fleurbaey|Stéphane Zuber,,0000-0002-4111-2397,,,,,,,,,https://doi.org/10.1016/j.jet.2017.03.009,,,J. Econ. Theory,journals/jet/FleurbaeyZ17,2020-02-24,,,,,666-706,,,,,Fair management of social risk.,,,db/journals/jet/jet169.html#FleurbaeyZ17,169,2017.0
31812,Matthias Lang,,,,,,,,,,,https://doi.org/10.1016/j.jet.2018.10.012,,,J. Econ. Theory,journals/jet/Lang19,2020-02-24,,,,,163-199,,,,,Communicating subjective evaluations.,,,db/journals/jet/jet179.html#Lang19,179,2019.0
31813,Gaetano Bloise,,0000-0002-4388-3937,,,,,,,,,https://doi.org/10.1016/j.jet.2007.10.002,,,J. Econ. Theory,journals/jet/Bloise08,2020-02-24,,,,1,200-224,,,,,Efficiency and prices in economies of overlapping generations.,,,db/journals/jet/jet141.html#Bloise08,141,2008.0
31814,Francis Bloch|Hélène Ferrer,,,,,,,,,,,https://doi.org/10.1006/jeth.2000.2730,,,J. Econ. Theory,journals/jet/BlochF01,2020-02-24,,,,1,301-316,,,,,Trade Fragmentation and Coordination in Strategic Market Games.,,,db/journals/jet/jet101.html#BlochF01,101,2001.0
31815,Timothy Van Zandt|Xavier Vives,,0000-0001-9110-9850,,,,,,,,,https://doi.org/10.1016/j.jet.2006.02.009|https://www.wikidata.org/entity/Q57388220,,,J. Econ. Theory,journals/jet/ZandtV07,2020-02-24,,,,1,339-360,,,,,Monotone equilibria in Bayesian games of strategic complementarities.,,,db/journals/jet/jet134.html#ZandtV07,134,2007.0
31816,Alain Venditti|Kazuo Nishimura,,,,,,,,,,,https://doi.org/10.1006/jeth.2001.2893,,,J. Econ. Theory,journals/jet/NishimuraV02,2020-02-24,,,,1,140-157,,,,,Intersectoral Externalities and Indeterminacy.,,,db/journals/jet/jet105.html#NishimuraV02,105,2002.0
31817,Feng Dong|Zhiwei Xu,,0000-0001-5085-2277,,,,,,,,,https://doi.org/10.1016/j.jet.2020.104994,,,J. Econ. Theory,journals/jet/DongX20,2020-03-03,,,,,104994,,,,,"Cycles of credit expansion and misallocation: The Good, the Bad and the Ugly.",,,db/journals/jet/jet186.html#DongX20,186,2020.0
31818,Christoph Müller,,,,,,,,,,,https://doi.org/10.1016/j.jet.2020.105038,,,J. Econ. Theory,journals/jet/Muller20,2020-10-02,,,,,105038,,,,,Robust implementation in weakly perfect Bayesian strategies.,,,db/journals/jet/jet189.html#Muller20,189,2020.0
31819,Christian List|Franz Dietrich,,0000-0003-1627-800X,,,,,,,,,https://doi.org/10.1016/j.jet.2010.01.003,,,J. Econ. Theory,journals/jet/DietrichL10,2020-10-26,,,,2,512-543,,,,,Majority voting on restricted domains.,,,db/journals/jet/jet145.html#DietrichL10,145,2010.0
31820,Peter Troyan,,,,,,,,,,,https://doi.org/10.1016/j.jet.2017.05.010,,,J. Econ. Theory,journals/jet/Troyan17,2020-02-24,,,,,319-345,,,,,Collusion and signaling in auctions with interdependent values.,,,db/journals/jet/jet170.html#Troyan17,170,2017.0
31821,Klaus Adam,,,,,,,,,,,https://doi.org/10.1006/jeth.2000.2723,,,J. Econ. Theory,journals/jet/Adam01,2020-02-24,,,,1,252-280,,,,,Learning While Searching for the Best Alternative.,,,db/journals/jet/jet101.html#Adam01,101,2001.0
31822,David S. Ahn|Santiago Oliveros,,0000-0002-4859-9767,,,,,,,,,https://doi.org/10.1016/j.jet.2013.12.009,,,J. Econ. Theory,journals/jet/AhnO14,2020-02-24,,,,,841-851,,,,,The Condorcet Jur(ies) Theorem.,,,db/journals/jet/jet150.html#AhnO14,150,2014.0
31823,Jinqiang Yang|Neng Wang|Patrick Bolton,,,,,,,,,,,https://doi.org/10.1016/j.jet.2019.06.008,,,J. Econ. Theory,journals/jet/BoltonWY19,2020-02-24,,,,,,,,,,Investment under uncertainty with financial constraints.,,,db/journals/jet/jet184.html#BoltonWY19,184,2019.0
31824,Jim Y. Jin,,,,,,,,,,,https://doi.org/10.1006/jeth.1999.2638,,,J. Econ. Theory,journals/jet/Jin00,2020-02-24,,,,1,144-145,,,,,"A Comment on ""A General Model of Information Sharing in Oligopoly, "" Vol. 71 (1996), 260-288, by Michael Raith.",,,db/journals/jet/jet93.html#Jin00,93,2000.0
31825,Daniel Spiro,,,,,,,,,,,https://doi.org/10.1016/j.jet.2020.105037,,,J. Econ. Theory,journals/jet/Spiro20,2020-07-02,,,,,105037,,,,,Multigenerational transmission of culture.,,,db/journals/jet/jet188.html#Spiro20,188,2020.0
31826,Hanming Fang|Stephen Morris,,,,,,,,,,,https://doi.org/10.1016/j.jet.2004.11.002,,,J. Econ. Theory,journals/jet/FangM06,2020-02-24,,,,1,1-30,,,,,Multidimensional private value auctions.,,,db/journals/jet/jet126.html#FangM06,126,2006.0
31827,Ville Korpela,,,,,,,,,,,https://doi.org/10.1016/j.jet.2013.04.013,,,J. Econ. Theory,journals/jet/Korpela13,2020-02-24,,,,5,2183-2193,,,,,A simple sufficient condition for strong implementation.,,,db/journals/jet/jet148.html#Korpela13,148,2013.0
31828,Alia Gizatulina|Ziv Hellman,,0000-0003-0123-9876,,,,,,,,,https://doi.org/10.1016/j.jet.2019.04.006,,,J. Econ. Theory,journals/jet/GizatulinaH19,2020-02-24,,,,,161-184,,,,,No trade and yes trade theorems for heterogeneous priors.,,,db/journals/jet/jet182.html#GizatulinaH19,182,2019.0
31829,Alain Venditti|Carine Nourry,,,,,,,,,,,https://doi.org/10.1006/jeth.1999.2626,,,J. Econ. Theory,journals/jet/NourryV01,2020-02-24,,,,1-2,230-255,,,,,Determinacy of Equilibrium in an Overlapping Generations Model with Heterogeneous Agents.,,,db/journals/jet/jet96.html#NourryV01,96,2001.0
31830,André de Palma|Karim Kilani,,,,,,,,,,,https://doi.org/10.1016/j.jet.2005.05.010,,,J. Econ. Theory,journals/jet/PalmaK07,2020-02-24,,,,1,137-146,,,,,Invariance of conditional maximum utility.,,,db/journals/jet/jet132.html#PalmaK07,132,2007.0
31831,Lu Hong|Scott E. Page,,,,,,,,,,,https://doi.org/10.1006/jeth.2000.2709|https://www.wikidata.org/entity/Q29301167,,,J. Econ. Theory,journals/jet/HongP01,2020-02-24,,,,1,123-163,,,,,Problem Solving by Heterogeneous Agents.,,,db/journals/jet/jet97.html#HongP01,97,2001.0
31832,Alessandro Pavan|Dirk Bergemann,,,,,,,,,,,https://doi.org/10.1016/j.jet.2015.07.018,,,J. Econ. Theory,journals/jet/BergemannP15,2020-02-24,,,,,679-701,,,,,Introduction to Symposium on Dynamic Contracts and Mechanism Design.,,,db/journals/jet/jet159.html#BergemannP15,159,2015.0
31833,Jang-Ting Guo|Sharon G. Harrison,,,,,,,,,,,https://doi.org/10.1016/j.jet.2009.07.003,,,J. Econ. Theory,journals/jet/GuoH10,2020-02-24,,,,1,287-300,,,,,Indeterminacy with no-income-effect preferences and sector-specific externalities.,,,db/journals/jet/jet145.html#GuoH10,145,2010.0
31834,Marco Mariotti|Paola Manzini,,,,,,,,,,,https://doi.org/10.1016/j.jet.2018.05.015,,,J. Econ. Theory,journals/jet/ManziniM18,2020-02-24,,,,,162-182,,,,,Dual random utility maximisation.,,,db/journals/jet/jet177.html#ManziniM18,177,2018.0
31835,Aleh Tsyvinski|Andrea Wilson|Mikhail Golosov|Vasiliki Skreta,,,,,,,,,,,https://doi.org/10.1016/j.jet.2013.12.012,,,J. Econ. Theory,journals/jet/GolosovSTW14,2020-02-24,,,,,304-341,,,,,Dynamic strategic information transmission.,,,db/journals/jet/jet151.html#GolosovSTW14,151,2014.0
31836,Andrew J. Yates,,,,,,,,,,,https://doi.org/10.1006/jeth.1999.2598,,,J. Econ. Theory,journals/jet/Yates00,2020-02-24,,,,1,59-85,,,,,"The Knowledge Problem, Entrepreneurial Discovery, and Austrian Market Process Theory.",,,db/journals/jet/jet91.html#Yates00,91,2000.0
31837,Christian Ghiglino,,,,,,,,,,,https://doi.org/10.1016/j.jet.2004.06.004,,,J. Econ. Theory,journals/jet/Ghiglino05,2020-02-24,,,,1,106-115,,,,,Wealth inequality and dynamic stability.,,,db/journals/jet/jet124.html#Ghiglino05,124,2005.0
31838,José A. Scheinkman|Ulrich Horst,,,,,,,,,,,https://doi.org/10.1016/j.jet.2005.02.012,,,J. Econ. Theory,journals/jet/HorstS06,2020-02-24,,,,1,44-77,,,,,Equilibria in systems of social interactions.,,,db/journals/jet/jet130.html#HorstS06,130,2006.0
31839,Randall Wright|Ricardo Lagos,,,,,,,,,,,https://doi.org/10.1016/S0022-0531(03)00021-8,,,J. Econ. Theory,journals/jet/LagosW03,2020-02-24,,,,2,156-171,,,,,"Dynamics, cycles, and sunspot equilibria in 'genuinely dynamic, fundamentally disaggregative' models of money.",,,db/journals/jet/jet109.html#LagosW03,109,2003.0
31840,Antonio Villanacci|Ünal Zenginobuz,,0000-0002-0309-4618,,,,,,,,,https://doi.org/10.1016/j.jet.2010.08.012,,,J. Econ. Theory,journals/jet/VillanacciZ12,2020-02-24,,,,2,407-425,,,,,Subscription equilibrium with production: Non-neutrality and constrained suboptimality.,,,db/journals/jet/jet147.html#VillanacciZ12,147,2012.0
31841,Clotilde Napp|Elyès Jouini|Jean-Michel Marin,,0000-0001-7451-9719|0000-0003-2506-1726,,,,,,,,,https://doi.org/10.1016/j.jet.2010.01.002|https://www.wikidata.org/entity/Q60461478,,,J. Econ. Theory,journals/jet/JouiniMN10,2020-02-24,,,,2,830-859,,,,,Discounting and divergence of opinion.,,,db/journals/jet/jet145.html#JouiniMN10,145,2010.0
31842,Takashi Hayashi 0001,,,,,,,,,,,https://doi.org/10.1016/j.jet.2007.07.001,,,J. Econ. Theory,journals/jet/Hayashi08,2020-02-24,,,,1,242-268,,,,,Regret aversion and opportunity dependence.,,,db/journals/jet/jet139.html#Hayashi08,139,2008.0
31843,Seungjin Han,,,,,,,,,,,https://doi.org/10.1016/j.jet.2013.07.014,,,J. Econ. Theory,journals/jet/Han13,2020-02-24,,,,5,2068-2095,,,,,Asymmetric first-price menu auctions under intricate uncertainty.,,,db/journals/jet/jet148.html#Han13,148,2013.0
31844,Ambuj Dewan|Nathaniel Neligh,,,,,,,,,,,https://doi.org/10.1016/j.jet.2020.105011,,,J. Econ. Theory,journals/jet/DewanN20,2020-05-04,,,,,105011,,,,,Estimating information cost functions in models of rational inattention.,,,db/journals/jet/jet187.html#DewanN20,187,2020.0
31845,Alia Gizatulina|Martin F. Hellwig,,0000-0003-0123-9876,,,,,,,,,https://doi.org/10.1016/j.jet.2010.07.007,,,J. Econ. Theory,journals/jet/GizatulinaH10,2020-02-24,,,,6,2260-2281,,,,,Informational smallness and the scope for limiting information rents.,,,db/journals/jet/jet145.html#GizatulinaH10,145,2010.0
31846,Chongmin Kim|Kam-Chau Wong,,,,,,,,,,,https://doi.org/10.1016/j.jet.2005.09.009,,,J. Econ. Theory,journals/jet/KimW07,2020-02-24,,,,1,536-549,,,,,Network formation and stable equilibrium.,,,db/journals/jet/jet133.html#KimW07,133,2007.0
31847,Bram De Rock|Laurens Cherchye|Thomas Demuynck,,0000-0002-5114-1386|0000-0003-2957-9223|0000-0003-3766-2449,,,,,,,,,https://doi.org/10.1016/j.jet.2017.11.006,,,J. Econ. Theory,journals/jet/CherchyeDR18,2020-02-24,,,,,361-382,,,,,Normality of demand in a two-goods setting.,,,db/journals/jet/jet173.html#CherchyeDR18,173,2018.0
31848,Frank H. Page Jr.|Sofia Priazhkina,,,,,,,,,,,https://doi.org/10.1016/j.jet.2018.01.017,,,J. Econ. Theory,journals/jet/PriazhkinaP18,2020-02-24,,,,,415-446,,,,,Sharing market access in buyer-seller networks.,,,db/journals/jet/jet175.html#PriazhkinaP18,175,2018.0
31849,Ennio Stacchetti|Larry Samuelson,,,,,,,,,,,https://doi.org/10.1016/j.jet.2017.02.002,,,J. Econ. Theory,journals/jet/SamuelsonS17,2020-02-24,,,,,170-217,,,,,Even up: Maintaining relationships.,,,db/journals/jet/jet169.html#SamuelsonS17,169,2017.0
31850,Rui R. Zhao,,,,,,,,,,,https://doi.org/10.1016/j.jet.2005.05.003,,,J. Econ. Theory,journals/jet/Zhao06,2020-02-24,,,,1,263-281,,,,,Renegotiation-proof contract in repeated agency.,,,db/journals/jet/jet131.html#Zhao06,131,2006.0
31851,Gerelt Tserenjigmid,,,,,,,,,,,https://doi.org/10.1016/j.jet.2015.07.001,,,J. Econ. Theory,journals/jet/Tserenjigmid15,2020-02-24,,,,,326-338,,,,,Theory of decisions by intra-dimensional comparisons.,,,db/journals/jet/jet159.html#Tserenjigmid15,159,2015.0
31852,Francesco Sangiorgi|Jungsuk Han,,0000-0001-9495-3627,,,,,,,,,https://doi.org/10.1016/j.jet.2018.01.021,,,J. Econ. Theory,journals/jet/HanS18,2020-02-24,,,,,342-373,,,,,Searching for information.,,,db/journals/jet/jet175.html#HanS18,175,2018.0
31853,David Dillenberger|Uzi Segal,,,,,,,,,,,https://doi.org/10.1016/j.jet.2017.02.005,,,J. Econ. Theory,journals/jet/DillenbergerS17,2020-02-24,,,,,344-364,,,,,Skewed noise.,,,db/journals/jet/jet169.html#DillenbergerS17,169,2017.0
31854,John Duggan,,0000-0001-8554-2594,,,,,,,,,https://doi.org/10.1016/j.jet.2016.12.008,,,J. Econ. Theory,journals/jet/Duggan17,2020-10-26,,,,,426-463,,,,,Term limits and bounds on policy responsiveness in dynamic elections.,,,db/journals/jet/jet170.html#Duggan17,170,2017.0
31855,Andreas Irmen|Martin F. Hellwig,,,,,,,,,,,https://doi.org/10.1006/jeth.2000.2787,,,J. Econ. Theory,journals/jet/HellwigI01,2020-02-24,,,,1,1-39,,,,,Endogenous Technical Change in a Competitive Economy.,,,db/journals/jet/jet101.html#HellwigI01,101,2001.0
31856,Andreas Blume|April M. Franco,,,,,,,,,,,https://doi.org/10.1016/j.jet.2006.01.005,,,J. Econ. Theory,journals/jet/BlumeF07,2020-02-24,,,,1,504-523,,,,,Decentralized learning from failure.,,,db/journals/jet/jet133.html#BlumeF07,133,2007.0
31857,Dimitri Vayanos|Franklin Allen|Xavier Vives,,,,,,,,,,,https://doi.org/10.1016/j.jet.2013.10.007,,,J. Econ. Theory,journals/jet/AllenVV14,2020-02-24,,,,,1-14,,,,,Introduction to financial economics.,,,db/journals/jet/jet149.html#AllenVV14,149,2014.0
31858,Koen Decancq,,0000-0002-5822-845X,,,,,,,,,https://doi.org/10.1016/j.jet.2011.11.001,,,J. Econ. Theory,journals/jet/Decancq12,2020-02-24,,,,4,1450-1459,,,,,Elementary multivariate rearrangements and stochastic dominance on a Fréchet class.,,,db/journals/jet/jet147.html#Decancq12,147,2012.0
31859,Daniel Krähmer|Tilman Börgers|Ángel Hernando-Veciana,,0000-0002-5484-5733,,,,,,,,,https://doi.org/10.1016/j.jet.2012.12.012,,,J. Econ. Theory,journals/jet/BorgersHK13,2020-02-24,,,,1,165-195,,,,,When are signals complements or substitutes?,,,db/journals/jet/jet148.html#BorgersHK13,148,2013.0
31860,Anil Arya|Jonathan Glover|Uday Rajan,,,,,,,,,,,https://doi.org/10.1006/jeth.2000.2648,,,J. Econ. Theory,journals/jet/AryaGR00,2020-02-24,,,,1,87-109,,,,,Implementation in Principal-Agent Models of Adverse Selection.,,,db/journals/jet/jet93.html#AryaGR00,93,2000.0
31861,Arnold Polanski,,,,,,,,,,,https://doi.org/10.1016/j.jet.2006.01.006,,,J. Econ. Theory,journals/jet/Polanski07,2020-02-24,,,,1,557-565,,,,,Bilateral bargaining in networks.,,,db/journals/jet/jet134.html#Polanski07,134,2007.0
31862,Ana Fostel|John Geanakoplos,,,,,,,,,,,https://doi.org/10.1016/j.jet.2011.07.001,,,J. Econ. Theory,journals/jet/FostelG12,2020-02-24,,,,2,501-525,,,,,Why does bad news increase volatility and decrease leverage?,,,db/journals/jet/jet147.html#FostelG12,147,2012.0
31863,Cristián Troncoso-Valverde|Michael Peters,,0000-0001-8231-6727,,,,,,,,,https://doi.org/10.1016/j.jet.2013.01.001,,,J. Econ. Theory,journals/jet/PetersT13,2020-02-24,,,,3,953-973,,,,,A folk theorem for competing mechanisms.,,,db/journals/jet/jet148.html#PetersT13,148,2013.0
31864,Hanming Fang|Zenan Wu,,0000-0001-6079-0778,,,,,,,,,https://doi.org/10.1016/j.jet.2020.105093,,,J. Econ. Theory,journals/jet/FangW20,2020-10-06,,,,,105093,,,,,Life insurance and life settlement markets with overconfident policyholders.,,,db/journals/jet/jet189.html#FangW20,189,2020.0
31865,Faruk Gul|Wolfgang Pesendorfer,,,,,,,,,,,https://doi.org/10.1016/j.jet.2016.04.009,,,J. Econ. Theory,journals/jet/GulP16,2020-02-24,,,,,179-208,,,,,Interdependent preference models as a theory of intentions.,,,db/journals/jet/jet165.html#GulP16,165,2016.0
31866,Alain Venditti|Carine Nourry|Thomas Seegmuller,,,,,,,,,,,https://doi.org/10.1016/j.jet.2013.07.010,,,J. Econ. Theory,journals/jet/NourrySV13,2020-02-24,,,,5,1977-2006,,,,,Aggregate instability under balanced-budget consumption taxes: A re-examination.,,,db/journals/jet/jet148.html#NourrySV13,148,2013.0
31867,Fabrizio Perri|Patrick J. Kehoe,,0000-0001-5738-1236,,,,,,,,,https://doi.org/10.1016/S0022-0531(03)00255-2,,,J. Econ. Theory,journals/jet/KehoeP04,2020-02-24,,,,1,184-206,,,,,Competitive equilibria with limited enforcement.,,,db/journals/jet/jet119.html#KehoeP04,119,2004.0
31868,Nicola Cetorelli|Pietro F. Peretto,,,,,,,,,,,https://doi.org/10.1016/j.jet.2012.01.006,,,J. Econ. Theory,journals/jet/CetorelliP12,2020-02-24,,,,3,967-998,,,,,Credit quantity and credit quality: Bank competition and capital accumulation.,,,db/journals/jet/jet147.html#CetorelliP12,147,2012.0
31869,Jim Jin|Philip Erickson|Rabah Amir,,0000-0003-2821-4601,,,,,,,,,https://doi.org/10.1016/j.jet.2017.03.005,,,J. Econ. Theory,journals/jet/AmirEJ17,2020-02-24,,,,,641-665,,,,,On the microeconomic foundations of linear demand for differentiated products.,,,db/journals/jet/jet169.html#AmirEJ17,169,2017.0
31870,Yeneng Sun|Yongchao Zhang,,,,,,,,,,,https://doi.org/10.1016/j.jet.2008.05.001,,,J. Econ. Theory,journals/jet/SunZ09,2020-02-24,,,,1,432-443,,,,,Individual risk and Lebesgue extension without aggregate uncertainty.,,,db/journals/jet/jet144.html#SunZ09,144,2009.0
31871,Huiyi Guo,,,,,,,,,,,https://doi.org/10.1016/j.jet.2019.05.009,,,J. Econ. Theory,journals/jet/Guo19,2020-02-24,,,,,76-105,,,,,Mechanism design with ambiguous transfers: An analysis in finite dimensional naive type spaces.,,,db/journals/jet/jet183.html#Guo19,183,2019.0
31872,Martin Oehmke,,,,,,,,,,,https://doi.org/10.1016/j.jet.2013.02.001,,,J. Econ. Theory,journals/jet/Oehmke14,2020-02-24,,,,,183-210,,,,,Liquidating illiquid collateral.,,,db/journals/jet/jet149.html#Oehmke14,149,2014.0
31873,David J. Cooper|John B. Van Huyck,,0000-0002-8028-1572,,,,,,,,,https://doi.org/10.1016/S0022-0531(03)00040-1,,,J. Econ. Theory,journals/jet/CooperH03,2020-02-24,,,,2,290-308,,,,,Evidence on the equivalence of the strategic and extensive form representation of games.,,,db/journals/jet/jet110.html#CooperH03,110,2003.0
31874,Hiroshi Uno|Vladyslav Nora,,,,,,,,,,,https://doi.org/10.1016/j.jet.2013.10.005,,,J. Econ. Theory,journals/jet/NoraU14,2020-02-24,,,,,866-877,,,,,Saddle functions and robust sets of equilibria.,,,db/journals/jet/jet150.html#NoraU14,150,2014.0
31875,Panayotis Mertikopoulos|Rida Laraki,,0000-0002-4898-2424|0000-0003-2026-9616,,,,,,,,,https://doi.org/10.1016/j.jet.2013.08.002|https://www.wikidata.org/entity/Q60142081,,,J. Econ. Theory,journals/jet/LarakiM13,2020-02-24,,,,6,2666-2695,,,,,Higher order game dynamics.,,,db/journals/jet/jet148.html#LarakiM13,148,2013.0
31876,Dorian Beauchêne,,0000-0002-7256-6789,,,,,,,,,https://doi.org/10.1016/j.jet.2019.07.015,,,J. Econ. Theory,journals/jet/Beauchene19,2020-02-24,,,,,1154-1176,,,,,Is ambiguity aversion bad for innovation?,,,db/journals/jet/jet183.html#Beauchene19,183,2019.0
31877,Myrna Holtz Wooders|Nizar Allouch,,,,,,,,,,,https://doi.org/10.1016/j.jet.2007.07.006,,,J. Econ. Theory,journals/jet/AllouchW08,2020-02-24,,,,1,246-278,,,,,Price taking equilibrium in economies with multiple memberships in clubs and unbounded club sizes.,,,db/journals/jet/jet140.html#AllouchW08,140,2008.0
31878,Gauhar Turmuhambetova|Lars Peter Hansen|Noah Williams|Thomas J. Sargent,,,,,,,,,,,https://doi.org/10.1016/j.jet.2004.12.006,,,J. Econ. Theory,journals/jet/HansenSTW06,2020-02-24,,,,1,45-90,,,,,Robust control and model misspecification.,,,db/journals/jet/jet128.html#HansenSTW06,128,2006.0
31879,Alessandro Sontuoso|Gary Charness|Michael Näf,,0000-0002-0810-2912,,,,,,,,,https://doi.org/10.1016/j.jet.2018.12.003,,,J. Econ. Theory,journals/jet/CharnessNS19,2020-02-24,,,,,100-134,,,,,Opportunistic conformism.,,,db/journals/jet/jet180.html#CharnessNS19,180,2019.0
31880,Sushil Bikhchandani|Uzi Segal,,,,,,,,,,,https://doi.org/10.1016/j.jet.2014.05.001,,,J. Econ. Theory,journals/jet/BikhchandaniS14,2020-02-24,,,,,237-248,,,,,Transitive regret over statistically independent lotteries.,,,db/journals/jet/jet152.html#BikhchandaniS14,152,2014.0
31881,Ananth Seshadri|Jeremy Greenwood|S. Rao Aiyagari,,,,,,,,,,,https://doi.org/10.1006/jeth.2001.2852,,,J. Econ. Theory,journals/jet/AiyagariGS02,2020-02-24,,,,2,290-321,,,,,Efficient Investment in Children.,,,db/journals/jet/jet102.html#AiyagariGS02,102,2002.0
31882,Jess Benhabib|Pengfei Wang 0002|Xuewen Liu,,0000-0002-2714-1423|0000-0002-8686-4787,,,,,,,,,https://doi.org/10.1016/j.jet.2016.07.007,,,J. Econ. Theory,journals/jet/BenhabibLW16,2020-02-24,,,,,601-642,,,,,Endogenous information acquisition and countercyclical uncertainty.,,,db/journals/jet/jet165.html#BenhabibLW16,165,2016.0
31883,Ashok Kaul|Marcus Hagedorn|Martin Barbie,,,,,,,,,,,https://doi.org/10.1016/j.jet.2007.01.012,,,J. Econ. Theory,journals/jet/BarbieHK07,2020-02-24,,,,1,568-579,,,,,On the interaction between risk sharing and capital accumulation in a stochastic OLG model with production.,,,db/journals/jet/jet137.html#BarbieHK07,137,2007.0
31884,Myrna Wooders|Parkash Chander,,,,,,,,,,,https://doi.org/10.1016/j.jet.2020.105017,,,J. Econ. Theory,journals/jet/ChanderW20,2020-05-04,,,,,105017,,,,,Subgame-perfect cooperation in an extensive game.,,,db/journals/jet/jet187.html#ChanderW20,187,2020.0
31885,Akshay-Kumar Katta|Jay Sethuraman,,,,,,,,,,,https://doi.org/10.1016/j.jet.2005.05.001|https://www.wikidata.org/entity/Q28112248,,,J. Econ. Theory,journals/jet/KattaS06,2020-02-24,,,,1,231-250,,,,,A solution to the random assignment problem on the full preference domain.,,,db/journals/jet/jet131.html#KattaS06,131,2006.0
